Date,AAPL,AGG,EFA,IAU,IEF,IWM,NVDA,QQQ,SMH,SPY,VGT,VIG,VTI,VWO
2019-01-01,39.56409454345703,88.78355407714844,51.641666412353516,25.280000686645508,89.80231475830078,136.8280487060547,3.5640478134155273,161.14443969726562,45.98940658569336,243.47447204589844,170.28652954101562,91.83369445800781,124.79712677001953,34.29024124145508
2019-02-01,41.15910339355469,88.46134948730469,52.951663970947266,25.15999984741211,89.14302825927734,143.91455078125,3.824626922607422,165.96466064453125,49.198516845703125,251.3668670654297,182.7631072998047,96.04003143310547,129.23841857910156,34.1589241027832
2019-03-01,45.34624481201172,90.33908081054688,53.437767028808594,24.760000228881836,91.5270004272461,140.52732849121094,4.456487655639648,172.16470336914062,50.626914978027344,254.7945556640625,189.6346893310547,96.68375396728516,130.364501953125,34.88117218017578
2019-04-01,47.90540313720703,90.16632843017578,55.0031623840332,24.579999923706055,91.0403060913086,145.68798828125,4.492228984832764,181.96299743652344,55.350120544433594,266.37158203125,202.3196563720703,100.75376892089844,136.21389770507812,35.6979866027832
2019-05-01,41.79398727416992,91.8899917602539,52.23487854003906,25.020000457763672,93.81971740722656,134.24752807617188,3.3619723320007324,166.99627685546875,46.770259857177734,249.3847198486328,184.3544464111328,96.08464813232422,127.42826843261719,33.42008590698242
2019-06-01,47.43087387084961,92.90316009521484,54.1545524597168,27.0,94.96601867675781,143.12002563476562,4.0806660652160645,179.27496337890625,52.46001434326172,265.44757080078125,199.93060302734375,102.02958679199219,135.94215393066406,34.974327087402344
2019-07-01,51.05432891845703,93.08063507080078,54.245479583740234,27.040000915527344,95.02240753173828,144.6036834716797,4.192229270935059,183.8663330078125,55.75006866455078,270.77154541015625,207.62437438964844,104.7396240234375,138.37506103515625,34.577796936035156
2019-08-01,50.02383804321289,95.66390228271484,53.201812744140625,29.1200008392334,98.77527618408203,137.47323608398438,4.162165641784668,180.3737335205078,54.47880554199219,266.2379455566406,203.06967163085938,105.35346984863281,135.49317932128906,33.45170211791992
2019-09-01,53.87758255004883,95.08132934570312,54.88514709472656,28.200000762939453,97.61341094970703,139.78233337402344,4.329443454742432,181.66299438476562,56.721378326416016,270.1706848144531,204.96192932128906,106.38549041748047,137.27500915527344,33.335784912109375
2019-10-01,59.84099578857422,95.28411865234375,56.7452392578125,28.920000076293945,97.81117248535156,144.08311462402344,4.9997406005859375,190.0023193359375,60.701820373535156,277.4178771972656,213.47499084472656,106.90460205078125,140.80824279785156,35.089576721191406
2019-11-01,64.28890228271484,95.25452423095703,57.38491439819336,27.959999084472656,97.14168548583984,149.9409637451172,5.390726566314697,197.73434448242188,63.28245544433594,287.4599609375,225.41639709472656,109.52335357666016,146.1417694091797,35.265647888183594
2019-12-01,70.8516845703125,95.05181884765625,58.44540786743164,29.0,96.10975646972656,153.55577087402344,5.8566670417785645,204.9746551513672,67.32955169677734,294.3649597167969,233.7209930419922,111.41814422607422,149.42950439453125,37.28633499145508
2020-01-01,74.67838287353516,97.35775756835938,57.43556594848633,30.34000015258789,99.72454071044922,149.3374786376953,5.884791851043701,211.66050720214844,66.4843521118164,295.6927185058594,243.2896728515625,112.5960464477539,150.14794921875,35.669795989990234
2020-02-01,65.95610809326172,98.69097900390625,52.97553634643555,30.139999389648438,102.54029846191406,136.12757873535156,6.7220988273620605,198.83938598632812,63.77799606323242,272.28399658203125,225.55357360839844,103.20182037353516,138.13755798339844,34.404666900634766
2020-03-01,61.500545501708984,98.1772232055664,45.502445220947266,30.139999389648438,106.37325286865234,106.4795913696289,6.56498384475708,183.96022033691406,56.61101150512695,236.89059448242188,202.82113647460938,92.85558319091797,118.36821746826172,28.486591339111328
2020-04-01,71.05612182617188,99.85476684570312,48.14951705932617,32.220001220703125,106.66700744628906,121.69324493408203,7.279262542724609,211.9566650390625,64.6285629272461,268.5417175292969,232.5299530029297,102.51790618896484,134.57896423339844,30.768522262573242
2020-05-01,76.89441680908203,100.54078674316406,50.76254653930664,33.060001373291016,107.03058624267578,129.71524047851562,8.84180736541748,225.9476776123047,68.15647888183594,281.3363952636719,250.8153076171875,106.20891571044922,141.84124755859375,31.78080940246582
2020-06-01,88.46644592285156,101.22335815429688,51.8094596862793,33.97999954223633,107.08179473876953,133.7122039794922,9.46169376373291,239.73538208007812,73.84465026855469,285.0712890625,267.8034973144531,105.74869537353516,144.44351196289062,33.69480514526367
2020-07-01,103.0750503540039,102.5659408569336,53.56352615356445,37.720001220703125,108.00700378417969,138.08120727539062,10.5792818069458,257.79510498046875,80.33023071289062,303.1881103515625,284.4197082519531,111.59566497802734,153.4346466064453,36.74396896362305
2020-08-01,125.17224884033203,101.7369613647461,56.092803955078125,37.540000915527344,106.9689712524414,145.64300537109375,13.329811096191406,286.0101318359375,84.75220489501953,324.349609375,316.09149169921875,118.47228240966797,164.33595275878906,37.75205993652344
2020-09-01,112.54134368896484,101.64653778076172,54.9447021484375,35.97999954223633,107.3292236328125,140.358154296875,13.485286712646484,269.48272705078125,84.186767578125,310.96002197265625,300.0052185058594,116.72138214111328,157.87489318847656,36.940467834472656
2020-10-01,105.78751373291016,101.07257843017578,52.99379348754883,35.779998779296875,105.85523986816406,143.99716186523438,12.495855331420898,261.27716064453125,84.5492172241211,304.4204406738281,287.71209716796875,114.56852722167969,155.43222045898438,37.79232406616211
2020-11-01,115.68989562988281,102.29973602294922,60.55571746826172,33.900001525878906,106.21511840820312,170.26820373535156,13.36071491241455,290.6075439453125,100.81631469726562,337.5343017578125,323.7642517089844,126.06732177734375,173.778076171875,41.02724075317383
2020-12-01,129.16738891601562,102.26862335205078,62.981388092041016,36.2599983215332,105.89395904541016,184.41493225097656,13.015271186828613,304.3028259277344,105.55724334716797,348.5537109375,341.5874938964844,128.62767028808594,181.1685028076172,43.22697448730469
2021-01-01,128.45675659179688,101.79187774658203,63.09600067138672,35.099998474121094,104.8709716796875,193.95407104492188,12.954044342041016,305.651123046875,110.27803802490234,346.4723815917969,339.858154296875,125.46585083007812,181.29702758789062,44.851158142089844
2021-02-01,118.04084014892578,100.08245849609375,64.50802612304688,32.880001068115234,102.32523345947266,205.98414611816406,13.676802635192871,305.2430419921875,117.2564926147461,356.106201171875,344.8888244628906,127.44329071044922,186.9885711669922,45.55412292480469
